55053.500000 0.061545 0.057518 0.015552 0.028271 0.006717 0.027759 0.046424 0.036048
55054.500000 -0.019774 0.017675 -0.008638 0.008394 -0.007883 0.008468 -0.002523 0.010984
55055.500000 0.001873 0.016089 -0.002344 0.007705 -0.002114 0.007440 0.003872 0.010109
55056.500000 0.013232 0.011539 0.006608 0.005613 0.011736 0.005368 -0.006597 0.007016
55057.500000 0.013270 0.007921 0.009474 0.003555 0.004372 0.003454 0.000478 0.005181
55058.500000 -0.015315 0.007732 0.002165 0.003412 -0.007949 0.003329 -0.006096 0.005109
55059.500000 0.000248 0.007590 -0.000489 0.003296 0.003151 0.003302 -0.002886 0.005012
55060.500000 0.001274 0.007511 0.004492 0.003350 -0.002009 0.003269 0.000203 0.004921
55061.500000 0.020070 0.008012 0.007260 0.003472 0.005364 0.003452 0.006705 0.005312
55062.500000 0.011111 0.008148 0.005792 0.003775 0.004158 0.003552 0.000826 0.005288
55063.500000 0.009966 0.007957 0.001095 0.003581 0.001202 0.003561 0.006110 0.005098
55064.500000 0.023624 0.008204 0.002094 0.003685 0.010581 0.003654 0.007184 0.005282
55065.500000 -0.002259 0.008485 0.003592 0.004172 0.004560 0.003825 -0.010274 0.005279
55066.500000 0.010764 0.008418 0.004769 0.003948 0.005741 0.003693 -0.000307 0.005412
55067.500000 0.017444 0.008335 0.001195 0.003810 0.008560 0.003730 0.004683 0.005319
55068.500000 0.017039 0.008318 0.002321 0.003774 0.002257 0.003671 0.009688 0.005356
55069.500000 0.012238 0.008452 0.003263 0.003781 0.008813 0.003762 -0.003285 0.005410
55070.500000 0.021728 0.008794 0.005549 0.003816 0.006407 0.003864 0.006927 0.005730
55073.500000 0.010050 0.011204 0.010836 0.005317 -0.006403 0.004928 0.009147 0.007151
55074.500000 0.017050 0.009276 0.004908 0.004268 0.003041 0.004153 0.006467 0.005847
55075.500000 0.014525 0.009429 0.006390 0.004409 0.002036 0.004219 0.006234 0.005965
55076.500000 0.009165 0.009497 0.006356 0.004515 0.003644 0.004258 -0.000483 0.005941
55077.500000 -0.004412 0.008873 0.009337 0.004305 0.002652 0.003926 -0.012370 0.005596
55078.500000 0.006229 0.008802 0.002862 0.004229 0.002418 0.003960 0.001089 0.005466
55079.500000 0.009799 0.008944 0.000940 0.004187 0.005154 0.003966 0.001911 0.005633
55080.500000 0.008154 0.009505 0.007094 0.004360 0.002957 0.004188 -0.001283 0.006026
55081.500000 0.000468 0.009193 0.005476 0.004356 0.000075 0.003957 -0.002420 0.005876
55082.500000 0.028439 0.010863 0.005750 0.004686 0.011549 0.004719 0.006374 0.007139
55083.500000 0.015151 0.008820 0.009355 0.003770 0.002670 0.003813 0.004275 0.005855
55084.500000 0.011690 0.009041 0.000856 0.003673 0.002872 0.003806 0.007213 0.006149
55085.500000 0.008703 0.009064 0.005833 0.003875 0.003148 0.003810 -0.000892 0.006099
55086.500000 0.021064 0.009313 0.004937 0.003838 0.003569 0.003909 0.009926 0.006309
55087.500000 0.000598 0.009031 0.003736 0.003675 0.002053 0.003860 -0.005106 0.006044
55088.500000 0.009673 0.009689 0.006499 0.004123 0.002160 0.004085 0.001682 0.006489
55089.500000 0.031759 0.009743 0.002242 0.003844 0.013046 0.004060 0.011274 0.006646
55090.500000 0.029026 0.013668 0.002464 0.005621 0.020413 0.005932 0.000095 0.009409
55091.500000 0.038738 0.039039 0.013968 0.016241 -0.012070 0.015191 0.038085 0.028556
55092.500000 0.005912 0.009859 0.006455 0.004055 -0.000001 0.004235 0.000002 0.006845
55093.500000 0.020974 0.010640 0.001520 0.004484 0.005539 0.004636 0.010231 0.007281
55094.500000 0.007219 0.009924 0.000310 0.004263 0.004633 0.004284 0.000226 0.006801
55095.500000 0.005513 0.009991 0.002275 0.004216 0.002313 0.004378 0.000688 0.006764
55097.500000 -0.001448 0.015250 -0.003169 0.006882 -0.003517 0.007095 0.003356 0.009622
55098.500000 -0.009586 0.016569 -0.003501 0.007540 -0.005172 0.007523 -0.001792 0.010572
55099.500000 0.011682 0.014162 0.005215 0.006815 -0.002104 0.006010 0.009241 0.009264
55100.500000 0.008311 0.015784 -0.007232 0.006548 -0.006443 0.006984 0.020670 0.010364
55101.500000 0.012462 0.011636 0.008159 0.005708 0.007588 0.005515 -0.004332 0.006888
55102.500000 0.010452 0.009787 0.000802 0.004663 0.006088 0.004531 0.000811 0.005918
