55058.500000 1.063217 0.045739 0.398729 0.024976 0.457991 0.021461 0.120686 0.025339
55059.500000 0.902261 0.040118 0.356581 0.021147 0.406881 0.018862 0.074200 0.022803
55060.500000 0.542037 0.036057 0.184674 0.017664 0.207518 0.016302 0.108274 0.021971
55061.500000 0.548209 0.037327 0.171516 0.018227 0.240169 0.017301 0.081563 0.022442
55062.500000 0.493001 0.039732 0.141669 0.019554 0.249619 0.019024 0.041388 0.023245
55063.500000 0.456769 0.040942 0.127308 0.019555 0.211996 0.019844 0.066210 0.024157
55064.500000 0.932097 0.196712 0.201630 0.080800 0.513322 0.086313 0.058259 0.129475
55065.500000 0.493522 0.027676 0.153352 0.013013 0.220218 0.012578 0.067005 0.016440
55066.500000 0.502183 0.022599 0.124467 0.010119 0.217734 0.010300 0.095569 0.013666
55067.500000 0.430810 0.021283 0.115297 0.009677 0.201266 0.009890 0.057178 0.012755
55068.500000 0.495257 0.020196 0.122577 0.009428 0.222788 0.009527 0.086112 0.011995
55069.500000 0.478452 0.018901 0.097712 0.008697 0.211614 0.009000 0.102974 0.011278
55070.500000 0.475074 0.018499 0.139351 0.009193 0.219600 0.008939 0.063602 0.010731
55073.500000 0.471721 0.024870 0.147618 0.012922 0.217188 0.012081 0.059108 0.014362
55074.500000 0.527586 0.018163 0.161769 0.009395 0.228792 0.008957 0.084632 0.010333
55075.500000 0.697521 0.017134 0.218549 0.009055 0.311684 0.008329 0.096559 0.009734
55076.500000 0.678631 0.016436 0.228933 0.009062 0.313928 0.008128 0.072832 0.008947
55077.500000 0.934741 0.017072 0.353146 0.010135 0.425904 0.008720 0.083266 0.008536
55078.500000 0.968367 0.018110 0.359182 0.010840 0.441821 0.009307 0.088117 0.008954
55079.500000 0.968068 0.020018 0.371395 0.012165 0.430807 0.010314 0.095371 0.009750
55080.500000 1.041960 0.020511 0.404231 0.012959 0.480148 0.010801 0.076022 0.009233
55081.500000 1.091342 0.018216 0.435351 0.011836 0.500766 0.009738 0.075991 0.007811
55082.500000 1.060577 0.018690 0.430289 0.011883 0.489341 0.009807 0.065705 0.008495
55083.500000 0.985952 0.016521 0.374734 0.009852 0.455142 0.008566 0.079030 0.008029
55084.500000 1.027365 0.016750 0.428557 0.010336 0.473944 0.008617 0.057659 0.008069
55085.500000 1.033764 0.016250 0.409070 0.009886 0.469021 0.008400 0.080854 0.007834
